model,class,feature,coefficient_standardized
direct_method,A_KO_TKO,prior_dwcs_sig_attempted_pm_diff,0.2823447288453799
direct_method,A_KO_TKO,prior_dwcs_sig_accuracy_diff,-0.11601956757198874
direct_method,A_KO_TKO,prior_dwcs_td_landed_per15_diff,-0.13479621720395202
direct_method,A_KO_TKO,prior_dwcs_td_attempted_per15_diff,0.19259901184919886
direct_method,A_KO_TKO,prior_dwcs_td_accuracy_diff,-0.036929597729407224
direct_method,A_KO_TKO,prior_dwcs_kd_per15_diff,-0.03973110237745126
direct_method,A_KO_TKO,prior_dwcs_sub_attempts_per15_diff,-0.6917704379496777
direct_method,A_KO_TKO,ext_available_diff,-0.10974021360474724
direct_method,A_KO_TKO,ext_fights_diff,-0.018622559049172437
direct_method,A_KO_TKO,ext_wins_diff,0.02546395825125833
direct_method,A_KO_TKO,ext_losses_diff,-0.3322945600270261
direct_method,A_KO_TKO,ext_win_pct_diff,-0.3761560259615418
direct_method,A_KO_TKO,ext_finish_win_pct_diff,-0.1834652731401006
direct_method,A_KO_TKO,ext_ko_win_pct_diff,-0.04665011333706291
direct_method,A_KO_TKO,ext_sub_win_pct_diff,-0.19866841404668584
direct_method,A_KO_TKO,ext_dec_win_pct_diff,-0.29627079648758226
direct_method,A_KO_TKO,ext_finish_loss_pct_diff,-0.35462172894917676
direct_method,A_KO_TKO,ext_ko_loss_pct_diff,-0.502313651158574
direct_method,A_KO_TKO,ext_sub_loss_pct_diff,0.06966303886001196
direct_method,A_KO_TKO,ext_recent3_win_pct_diff,0.9104362225502747
direct_method,A_KO_TKO,ext_recent5_win_pct_diff,0.203785597479469
direct_method,A_KO_TKO,ext_recent3_finish_pct_diff,0.20796138865837702
direct_method,A_KO_TKO,ext_recent5_finish_pct_diff,-0.10031884814749215
direct_method,A_KO_TKO,ext_major_fights_diff,0.1389679382812493
direct_method,A_KO_TKO,ext_major_win_pct_diff,-0.1873908097546959
direct_method,A_KO_TKO,ext_regional_fights_diff,-0.11768817839902407
direct_method,A_KO_TKO,ext_regional_win_pct_diff,-0.020231009107540252
direct_method,A_KO_TKO,ext_org_diversity_diff,0.12442130297674867
direct_method,A_KO_TKO,ext_title_fights_diff,-0.27447067651979323
direct_method,A_KO_TKO,ext_elo_diff,0.3013173203361649
direct_method,A_KO_TKO,ext_avg_opp_elo_diff,-0.028123091639668092
direct_method,A_KO_TKO,ext_recent5_avg_opp_elo_diff,-0.034413126457968575
direct_method,A_KO_TKO,ext_best_win_opp_elo_diff,0.009631493425874162
direct_method,A_KO_TKO,ext_days_since_last_diff,-0.16383309574740218
direct_method,A_KO_TKO,ext_avg_duration_sec_diff,-0.022028260766650168
direct_method,A_KO_TKO,ext_recent5_avg_duration_sec_diff,0.32470133089222564
direct_method,A_KO_TKO,ext_r1_finish_win_pct_diff,-0.19259591544425217
direct_method,A_KO_TKO,ext_early_finish_win_pct_diff,0.16195945248948904
direct_method,A_KO_TKO,ext_multi_route_finisher_diff,-0.049958605824231096
direct_method,A_SUB,age_diff,0.05224274288855
direct_method,A_SUB,height_diff,-0.12591309612881682
direct_method,A_SUB,reach_diff,0.25716992637726577
direct_method,A_SUB,height_missing_diff,0.03482925328538451
direct_method,A_SUB,reach_missing_diff,-0.5491357796071185
direct_method,A_SUB,southpaw_diff,0.2145179930756443
direct_method,A_SUB,switch_diff,0.04114250657194396
direct_method,A_SUB,striker_style_diff,0.052789291170756536
direct_method,A_SUB,grappler_style_diff,0.6148172383700328
direct_method,A_SUB,prior_dwcs_bouts_diff,-0.13164200225975703
direct_method,A_SUB,prior_dwcs_wins_diff,-0.12503818904616432
direct_method,A_SUB,prior_dwcs_win_pct_diff,0.03056008003422071
direct_method,A_SUB,prior_dwcs_finish_pct_diff,0.0430305585965659
direct_method,A_SUB,prior_dwcs_ko_win_pct_diff,0.03243189614641102
direct_method,A_SUB,prior_dwcs_sub_win_pct_diff,0.02843206576582836
direct_method,A_SUB,prior_dwcs_dec_win_pct_diff,0.005500015001845427
direct_method,A_SUB,prior_dwcs_avg_duration_diff,-0.00828110920825993
direct_method,A_SUB,prior_dwcs_over25_rate_diff,0.1124714515220868
direct_method,A_SUB,prior_dwcs_stats_available_diff,-0.0756158524672632
direct_method,A_SUB,prior_dwcs_sig_landed_pm_diff,-0.08391605156595223
direct_method,A_SUB,prior_dwcs_sig_attempted_pm_diff,-0.046331307046010115
direct_method,A_SUB,prior_dwcs_sig_accuracy_diff,-0.003896907301709185
direct_method,A_SUB,prior_dwcs_td_landed_per15_diff,0.1965364790981966
direct_method,A_SUB,prior_dwcs_td_attempted_per15_diff,-0.07931976490044462
direct_method,A_SUB,prior_dwcs_td_accuracy_diff,0.04864445656759902
direct_method,A_SUB,prior_dwcs_kd_per15_diff,0.10284198094286547
direct_method,A_SUB,prior_dwcs_sub_attempts_per15_diff,0.32465821865097644
direct_method,A_SUB,ext_available_diff,-0.09106215983600409
direct_method,A_SUB,ext_fights_diff,-0.0014794573880995876
direct_method,A_SUB,ext_wins_diff,0.0865298600515355
direct_method,A_SUB,ext_losses_diff,-0.1370175374310448
direct_method,A_SUB,ext_win_pct_diff,-0.29440359013090717
direct_method,A_SUB,ext_finish_win_pct_diff,-0.13133614006551272
direct_method,A_SUB,ext_ko_win_pct_diff,-0.36468017168616523
direct_method,A_SUB,ext_sub_win_pct_diff,0.2722171257868246
direct_method,A_SUB,ext_dec_win_pct_diff,-0.17627889760760077
direct_method,A_SUB,ext_finish_loss_pct_diff,-0.15203860951881407
direct_method,A_SUB,ext_ko_loss_pct_diff,0.31141002523392636
direct_method,A_SUB,ext_sub_loss_pct_diff,-0.5466926586849308
direct_method,A_SUB,ext_recent3_win_pct_diff,0.5178922398840825
direct_method,A_SUB,ext_recent5_win_pct_diff,-0.07756392027045278
direct_method,A_SUB,ext_recent3_finish_pct_diff,-0.04292549117671653
direct_method,A_SUB,ext_recent5_finish_pct_diff,0.13282764136506894
direct_method,A_SUB,ext_major_fights_diff,-0.008732530501844435
direct_method,A_SUB,ext_major_win_pct_diff,-0.2867732744329523
