model,class,feature,coefficient_standardized
duration_under_1_5,0,age_diff,0.047564864992746675
duration_under_1_5,0,height_diff,0.22578352725209092
duration_under_1_5,0,reach_diff,0.02097442739253392
duration_under_1_5,0,height_missing_diff,-0.16660977922295558
duration_under_1_5,0,reach_missing_diff,0.3010667617941688
duration_under_1_5,0,southpaw_diff,-0.0889821576908781
duration_under_1_5,0,switch_diff,0.11761773890533535
duration_under_1_5,0,striker_style_diff,-0.08304060401785726
duration_under_1_5,0,grappler_style_diff,-0.2210196632018413
duration_under_1_5,0,prior_dwcs_bouts_diff,-0.3845588895349838
duration_under_1_5,0,prior_dwcs_wins_diff,-0.1801808221904263
duration_under_1_5,0,prior_dwcs_win_pct_diff,-0.03460281476892106
duration_under_1_5,0,prior_dwcs_finish_pct_diff,0.12784749476241938
duration_under_1_5,0,prior_dwcs_ko_win_pct_diff,0.1048626954055274
duration_under_1_5,0,prior_dwcs_sub_win_pct_diff,0.07596541057480642
duration_under_1_5,0,prior_dwcs_dec_win_pct_diff,0.16895388312738935
duration_under_1_5,0,prior_dwcs_avg_duration_diff,0.03853954618517012
duration_under_1_5,0,prior_dwcs_over25_rate_diff,0.09558310783977421
duration_under_1_5,0,prior_dwcs_stats_available_diff,-0.23893515107455532
duration_under_1_5,0,prior_dwcs_sig_landed_pm_diff,0.03507682555027201
duration_under_1_5,0,prior_dwcs_sig_attempted_pm_diff,-0.38099379868517397
duration_under_1_5,0,prior_dwcs_sig_accuracy_diff,0.08461515844383576
duration_under_1_5,0,prior_dwcs_td_landed_per15_diff,-0.20757027209076248
duration_under_1_5,0,prior_dwcs_td_attempted_per15_diff,0.30498565465741495
duration_under_1_5,0,prior_dwcs_td_accuracy_diff,0.38159277510143663
duration_under_1_5,0,prior_dwcs_kd_per15_diff,0.5246144697334331
duration_under_1_5,0,prior_dwcs_sub_attempts_per15_diff,-0.14675954736514374
duration_under_1_5,0,ext_available_diff,-0.0930683969404431
duration_under_1_5,0,ext_fights_diff,-0.13938235804441168
duration_under_1_5,0,ext_wins_diff,-0.09587193705700547
duration_under_1_5,0,ext_losses_diff,0.10915910764701149
duration_under_1_5,0,ext_win_pct_diff,-0.22375636061734552
duration_under_1_5,0,ext_finish_win_pct_diff,-0.026234569861864118
duration_under_1_5,0,ext_ko_win_pct_diff,0.016476179277295264
duration_under_1_5,0,ext_sub_win_pct_diff,-0.05729816541520678
