model,class,feature,coefficient_standardized
round,R1,ext_ko_loss_pct_diff,0.018018983651531935
round,R1,ext_sub_loss_pct_diff,-0.0010392565365534583
round,R1,ext_recent3_win_pct_diff,0.14649292656103488
round,R1,ext_recent5_win_pct_diff,-0.18520046426377867
round,R1,ext_recent3_finish_pct_diff,-0.006546401791747384
round,R1,ext_recent5_finish_pct_diff,0.10403281351649904
round,R1,ext_major_fights_diff,0.0779932956822084
round,R1,ext_major_win_pct_diff,0.013738470573354674
round,R1,ext_regional_fights_diff,0.04097888547253474
round,R1,ext_regional_win_pct_diff,0.13349719266716986
round,R1,ext_org_diversity_diff,-0.38090895668238745
round,R1,ext_title_fights_diff,-0.1757312094197156
round,R1,ext_elo_diff,-0.011441425389495939
round,R1,ext_avg_opp_elo_diff,-0.033013894620294526
round,R1,ext_recent5_avg_opp_elo_diff,-0.016323869307930373
round,R1,ext_best_win_opp_elo_diff,-0.05731589765827334
round,R1,ext_days_since_last_diff,0.19299761919070577
round,R1,ext_avg_duration_sec_diff,0.009412407653169327
round,R1,ext_recent5_avg_duration_sec_diff,0.13138532625846727
round,R1,ext_r1_finish_win_pct_diff,0.01618174039134245
round,R1,ext_early_finish_win_pct_diff,0.159664163174856
round,R1,ext_multi_route_finisher_diff,-0.15478998381343723
round,R2,age_diff,0.08244819925037952
round,R2,height_diff,-0.16352772154184603
round,R2,reach_diff,-0.061311902666717114
round,R2,height_missing_diff,0.052397776528484964
round,R2,reach_missing_diff,0.04195204304442175
round,R2,southpaw_diff,-0.23814635990328623
round,R2,switch_diff,0.06442742605016706
round,R2,striker_style_diff,0.07699617665955719
round,R2,grappler_style_diff,0.09123964254753017
round,R2,prior_dwcs_bouts_diff,0.20424773404642158
round,R2,prior_dwcs_wins_diff,-0.18047459037749056
round,R2,prior_dwcs_win_pct_diff,-0.11993061019867671
round,R2,prior_dwcs_finish_pct_diff,0.060734473476460264
round,R2,prior_dwcs_ko_win_pct_diff,0.11657622161840432
round,R2,prior_dwcs_sub_win_pct_diff,-0.030703685474281973
round,R2,prior_dwcs_dec_win_pct_diff,-0.18740494122326248
round,R2,prior_dwcs_avg_duration_diff,0.014932960646881934
round,R2,prior_dwcs_over25_rate_diff,0.08439455989382535
round,R2,prior_dwcs_stats_available_diff,-0.14806289966471048
round,R2,prior_dwcs_sig_landed_pm_diff,-0.17402683535281266
round,R2,prior_dwcs_sig_attempted_pm_diff,-0.06445274280568944
round,R2,prior_dwcs_sig_accuracy_diff,-0.21956661627020088
round,R2,prior_dwcs_td_landed_per15_diff,-0.013379079100922361
round,R2,prior_dwcs_td_attempted_per15_diff,0.0179705312532835
round,R2,prior_dwcs_td_accuracy_diff,0.11236017589795795
round,R2,prior_dwcs_kd_per15_diff,0.3188557041269415
round,R2,prior_dwcs_sub_attempts_per15_diff,-0.06794004979225371
round,R2,ext_available_diff,0.02392474902496202
round,R2,ext_fights_diff,-0.008720329426020499
round,R2,ext_wins_diff,0.1003241777088919
round,R2,ext_losses_diff,-0.1580631140162825
round,R2,ext_win_pct_diff,0.1418716340441562
round,R2,ext_finish_win_pct_diff,0.2194603250237698
round,R2,ext_ko_win_pct_diff,0.19927323000764396
round,R2,ext_sub_win_pct_diff,0.057850241477104436
round,R2,ext_dec_win_pct_diff,0.2643856776546969
round,R2,ext_finish_loss_pct_diff,-0.07633826084184957
round,R2,ext_ko_loss_pct_diff,0.05700780940941824
round,R2,ext_sub_loss_pct_diff,-0.16575254741450463
round,R2,ext_recent3_win_pct_diff,-0.07784669376273144
round,R2,ext_recent5_win_pct_diff,0.06619354573875759
round,R2,ext_recent3_finish_pct_diff,-0.014511508833180734
round,R2,ext_recent5_finish_pct_diff,-0.3573615758850439
round,R2,ext_major_fights_diff,0.053330636181989036
round,R2,ext_major_win_pct_diff,0.00831821964289413
round,R2,ext_regional_fights_diff,-0.047154949106178776
round,R2,ext_regional_win_pct_diff,-0.05683913351005192
round,R2,ext_org_diversity_diff,0.23534060613782076
round,R2,ext_title_fights_diff,-0.009082150496340572
round,R2,ext_elo_diff,-0.23249527832056868
round,R2,ext_avg_opp_elo_diff,-0.04578654741172426
round,R2,ext_recent5_avg_opp_elo_diff,-0.021731897154267356
round,R2,ext_best_win_opp_elo_diff,-0.0024559018298985886
round,R2,ext_days_since_last_diff,0.005061570768042828
round,R2,ext_avg_duration_sec_diff,-0.15889200954529256
round,R2,ext_recent5_avg_duration_sec_diff,-0.16708960199366177
round,R2,ext_r1_finish_win_pct_diff,-0.1692500398142679
round,R2,ext_early_finish_win_pct_diff,0.013902643465914617
round,R2,ext_multi_route_finisher_diff,0.005759208349021717
round,R3,age_diff,0.12593419533602496
round,R3,height_diff,0.2327278070013659
round,R3,reach_diff,-0.02720949403065874
round,R3,height_missing_diff,0.0517106537759399
round,R3,reach_missing_diff,0.0444490009625593
round,R3,southpaw_diff,-0.01565882743881013
round,R3,switch_diff,0.08230574461661345
round,R3,striker_style_diff,-0.17879938808568133
round,R3,grappler_style_diff,-0.033043132094036545
round,R3,prior_dwcs_bouts_diff,0.25217643539870244
round,R3,prior_dwcs_wins_diff,0.017944454550217984
round,R3,prior_dwcs_win_pct_diff,0.09657114688932687
