model,class,feature,coefficient_standardized
conditional_method,KO_TKO,prior_dwcs_td_landed_per15_diff,-0.35419186392188035
conditional_method,KO_TKO,prior_dwcs_td_attempted_per15_diff,0.33770817656023167
conditional_method,KO_TKO,prior_dwcs_td_accuracy_diff,0.22103404872552387
conditional_method,KO_TKO,prior_dwcs_kd_per15_diff,-0.08223111079724255
conditional_method,KO_TKO,prior_dwcs_sub_attempts_per15_diff,-0.36047028520272706
conditional_method,KO_TKO,ext_available_diff,-0.065645294333888
conditional_method,KO_TKO,ext_fights_diff,-0.024794231011534048
conditional_method,KO_TKO,ext_wins_diff,-0.0032302013104985247
conditional_method,KO_TKO,ext_losses_diff,-0.11779061856305309
conditional_method,KO_TKO,ext_win_pct_diff,0.007479402759576272
conditional_method,KO_TKO,ext_finish_win_pct_diff,-0.2626108771544478
conditional_method,KO_TKO,ext_ko_win_pct_diff,0.024700035481603586
conditional_method,KO_TKO,ext_sub_win_pct_diff,-0.394612851851373
conditional_method,KO_TKO,ext_dec_win_pct_diff,-0.030721512702039565
conditional_method,KO_TKO,ext_finish_loss_pct_diff,-0.19893390122200472
conditional_method,KO_TKO,ext_ko_loss_pct_diff,-0.45070639654794714
conditional_method,KO_TKO,ext_sub_loss_pct_diff,0.22294428822174772
conditional_method,KO_TKO,ext_recent3_win_pct_diff,0.023841528733958825
conditional_method,KO_TKO,ext_recent5_win_pct_diff,-0.105256758985509
conditional_method,KO_TKO,ext_recent3_finish_pct_diff,0.46793469582716174
conditional_method,KO_TKO,ext_recent5_finish_pct_diff,0.25812149177593835
conditional_method,KO_TKO,ext_major_fights_diff,-0.067199616716655
conditional_method,KO_TKO,ext_major_win_pct_diff,0.033826262068938955
conditional_method,KO_TKO,ext_regional_fights_diff,0.01323397758751092
conditional_method,KO_TKO,ext_regional_win_pct_diff,-0.09314717536133894
conditional_method,KO_TKO,ext_org_diversity_diff,-0.0326040638683716
conditional_method,KO_TKO,ext_title_fights_diff,0.057302731289626964
conditional_method,KO_TKO,ext_elo_diff,0.06607331186066043
conditional_method,KO_TKO,ext_avg_opp_elo_diff,0.00775602082425699
conditional_method,KO_TKO,ext_recent5_avg_opp_elo_diff,0.005193429811849784
conditional_method,KO_TKO,ext_best_win_opp_elo_diff,0.020484622575517482
conditional_method,KO_TKO,ext_days_since_last_diff,-0.035854842009192596
conditional_method,KO_TKO,ext_avg_duration_sec_diff,-0.15022564723255108
conditional_method,KO_TKO,ext_recent5_avg_duration_sec_diff,0.3410692749272688
conditional_method,KO_TKO,ext_r1_finish_win_pct_diff,0.0029466125818285722
conditional_method,KO_TKO,ext_early_finish_win_pct_diff,0.06737310430019296
conditional_method,KO_TKO,ext_multi_route_finisher_diff,0.12765214237365544
conditional_method,SUB,age_diff,0.07696106275718011
conditional_method,SUB,height_diff,-0.1273063208020289
conditional_method,SUB,reach_diff,0.09668696437175338
conditional_method,SUB,height_missing_diff,0.10032014758040482
conditional_method,SUB,reach_missing_diff,-0.1838517427045429
conditional_method,SUB,southpaw_diff,0.07826934084515318
conditional_method,SUB,switch_diff,0.027838136353410158
conditional_method,SUB,striker_style_diff,-0.24330705079068662
conditional_method,SUB,grappler_style_diff,0.327037602509995
conditional_method,SUB,prior_dwcs_bouts_diff,-0.18756889348216432
conditional_method,SUB,prior_dwcs_wins_diff,-0.11363051843679761
conditional_method,SUB,prior_dwcs_win_pct_diff,0.061496526184500355
conditional_method,SUB,prior_dwcs_finish_pct_diff,0.014089144028781874
conditional_method,SUB,prior_dwcs_ko_win_pct_diff,-0.0519909998753606
conditional_method,SUB,prior_dwcs_sub_win_pct_diff,0.07156929642671186
conditional_method,SUB,prior_dwcs_dec_win_pct_diff,0.07167420573748252
conditional_method,SUB,prior_dwcs_avg_duration_diff,0.10446137646299489
conditional_method,SUB,prior_dwcs_over25_rate_diff,-0.1587799725667383
conditional_method,SUB,prior_dwcs_stats_available_diff,0.14939262770903533
conditional_method,SUB,prior_dwcs_sig_landed_pm_diff,-0.1733522056446115
conditional_method,SUB,prior_dwcs_sig_attempted_pm_diff,-0.2214391509782915
conditional_method,SUB,prior_dwcs_sig_accuracy_diff,0.28358153431466504
conditional_method,SUB,prior_dwcs_td_landed_per15_diff,0.13179919813040358
conditional_method,SUB,prior_dwcs_td_attempted_per15_diff,-0.18562205571585796
conditional_method,SUB,prior_dwcs_td_accuracy_diff,-0.09508410413859406
conditional_method,SUB,prior_dwcs_kd_per15_diff,0.14650341071011566
conditional_method,SUB,prior_dwcs_sub_attempts_per15_diff,0.32557049315285747
conditional_method,SUB,ext_available_diff,-0.01889903820619416
conditional_method,SUB,ext_fights_diff,0.022169406386580916
conditional_method,SUB,ext_wins_diff,0.07454155823807561
conditional_method,SUB,ext_losses_diff,-0.08988470540683896
conditional_method,SUB,ext_win_pct_diff,-0.37954364868906265
conditional_method,SUB,ext_finish_win_pct_diff,-0.09373864004072922
conditional_method,SUB,ext_ko_win_pct_diff,-0.3551152994986488
conditional_method,SUB,ext_sub_win_pct_diff,0.3107020305286881
conditional_method,SUB,ext_dec_win_pct_diff,-0.12348542054521103
conditional_method,SUB,ext_finish_loss_pct_diff,-0.13380544639465397
conditional_method,SUB,ext_ko_loss_pct_diff,0.27647172717764346
conditional_method,SUB,ext_sub_loss_pct_diff,-0.4746825245685095
conditional_method,SUB,ext_recent3_win_pct_diff,-0.0031243056028373156
conditional_method,SUB,ext_recent5_win_pct_diff,0.02862861716752391
conditional_method,SUB,ext_recent3_finish_pct_diff,0.08865128663892506
conditional_method,SUB,ext_recent5_finish_pct_diff,0.05819263381889258
conditional_method,SUB,ext_major_fights_diff,0.06439479123458106
conditional_method,SUB,ext_major_win_pct_diff,-0.1405932165858207
conditional_method,SUB,ext_regional_fights_diff,-0.014715245333605995
conditional_method,SUB,ext_regional_win_pct_diff,-0.1226394616400343
conditional_method,SUB,ext_org_diversity_diff,0.14354583219281375
conditional_method,SUB,ext_title_fights_diff,0.050120775634370354
conditional_method,SUB,ext_elo_diff,0.0576962871366275
conditional_method,SUB,ext_avg_opp_elo_diff,0.017089975080288092
conditional_method,SUB,ext_recent5_avg_opp_elo_diff,-0.0041305953762148
conditional_method,SUB,ext_best_win_opp_elo_diff,0.1096256063916209
conditional_method,SUB,ext_days_since_last_diff,-0.06515910836100981
conditional_method,SUB,ext_avg_duration_sec_diff,0.2360128344148975
conditional_method,SUB,ext_recent5_avg_duration_sec_diff,0.0541965245678948
conditional_method,SUB,ext_r1_finish_win_pct_diff,-0.06517935236093025
conditional_method,SUB,ext_early_finish_win_pct_diff,0.243460932790631
conditional_method,SUB,ext_multi_route_finisher_diff,-0.006324017057775847
