model,class,feature,coefficient_standardized
duration_round_2_starts,0,age_diff,-0.06824166195556734
duration_round_2_starts,0,height_diff,-0.23510136676638732
duration_round_2_starts,0,reach_diff,0.046950567565579346
duration_round_2_starts,0,height_missing_diff,0.1350144313589707
duration_round_2_starts,0,reach_missing_diff,-0.2714742135278279
duration_round_2_starts,0,southpaw_diff,0.17062815619046265
duration_round_2_starts,0,switch_diff,-0.14346669670883538
duration_round_2_starts,0,striker_style_diff,0.0555962886776843
duration_round_2_starts,0,grappler_style_diff,0.14189171738250267
duration_round_2_starts,0,prior_dwcs_bouts_diff,0.1351815909319205
duration_round_2_starts,0,prior_dwcs_wins_diff,0.2693755120833633
duration_round_2_starts,0,prior_dwcs_win_pct_diff,0.05177939165558814
duration_round_2_starts,0,prior_dwcs_finish_pct_diff,-0.12349982175995933
duration_round_2_starts,0,prior_dwcs_ko_win_pct_diff,-0.165376789145771
duration_round_2_starts,0,prior_dwcs_sub_win_pct_diff,-0.009272583167469366
duration_round_2_starts,0,prior_dwcs_dec_win_pct_diff,-0.15016105700430946
duration_round_2_starts,0,prior_dwcs_avg_duration_diff,0.02353640496510754
duration_round_2_starts,0,prior_dwcs_over25_rate_diff,-0.2552394415992635
duration_round_2_starts,0,prior_dwcs_stats_available_diff,0.2681336498620134
duration_round_2_starts,0,prior_dwcs_sig_landed_pm_diff,0.05660302081416725
duration_round_2_starts,0,prior_dwcs_sig_attempted_pm_diff,0.40908610978441706
duration_round_2_starts,0,prior_dwcs_sig_accuracy_diff,0.07146738756056364
duration_round_2_starts,0,prior_dwcs_td_landed_per15_diff,0.15369166685456112
duration_round_2_starts,0,prior_dwcs_td_attempted_per15_diff,-0.33559479053321617
duration_round_2_starts,0,prior_dwcs_td_accuracy_diff,-0.3371774752805285
duration_round_2_starts,0,prior_dwcs_kd_per15_diff,-0.6400945570075947
duration_round_2_starts,0,prior_dwcs_sub_attempts_per15_diff,0.20792815909537776
duration_round_2_starts,0,ext_available_diff,0.07454502490268876
duration_round_2_starts,0,ext_fights_diff,0.09220058526679356
duration_round_2_starts,0,ext_wins_diff,-0.046941866367373124
duration_round_2_starts,0,ext_losses_diff,0.17726230173738566
duration_round_2_starts,0,ext_win_pct_diff,-0.06724678421152609
duration_round_2_starts,0,ext_finish_win_pct_diff,-0.020728347503757454
duration_round_2_starts,0,ext_ko_win_pct_diff,-0.0524919369571653
duration_round_2_starts,0,ext_sub_win_pct_diff,0.036632784735003844
duration_round_2_starts,0,ext_dec_win_pct_diff,-0.18713428915963676
duration_round_2_starts,0,ext_finish_loss_pct_diff,-0.0009428575240270282
duration_round_2_starts,0,ext_ko_loss_pct_diff,0.015539171070591103
duration_round_2_starts,0,ext_sub_loss_pct_diff,-0.018284558764704275
duration_round_2_starts,0,ext_recent3_win_pct_diff,0.28267162653140754
duration_round_2_starts,0,ext_recent5_win_pct_diff,-0.2053527077041201
duration_round_2_starts,0,ext_recent3_finish_pct_diff,-0.09183094807052945
duration_round_2_starts,0,ext_recent5_finish_pct_diff,0.14473962828756548
duration_round_2_starts,0,ext_major_fights_diff,0.08724748599734089
duration_round_2_starts,0,ext_major_win_pct_diff,0.04803290352963009
duration_round_2_starts,0,ext_regional_fights_diff,0.05970271274170581
duration_round_2_starts,0,ext_regional_win_pct_diff,0.136400153749289
duration_round_2_starts,0,ext_org_diversity_diff,-0.38433754072880244
duration_round_2_starts,0,ext_title_fights_diff,-0.2593013734952679
duration_round_2_starts,0,ext_elo_diff,-0.05897283939545439
duration_round_2_starts,0,ext_avg_opp_elo_diff,-0.054872968202680866
duration_round_2_starts,0,ext_recent5_avg_opp_elo_diff,-0.03723647173807321
duration_round_2_starts,0,ext_best_win_opp_elo_diff,-0.08318033690330055
duration_round_2_starts,0,ext_days_since_last_diff,0.24714878079423033
duration_round_2_starts,0,ext_avg_duration_sec_diff,-0.03342709500705247
duration_round_2_starts,0,ext_recent5_avg_duration_sec_diff,0.23222757146555276
duration_round_2_starts,0,ext_r1_finish_win_pct_diff,-0.05030076185789832
duration_round_2_starts,0,ext_early_finish_win_pct_diff,0.20166585021618
duration_round_2_starts,0,ext_multi_route_finisher_diff,-0.28809185259364006
duration_round_2_starts,1,age_diff,0.06824166195556734
duration_round_2_starts,1,height_diff,0.23510136676638732
duration_round_2_starts,1,reach_diff,-0.046950567565579346
duration_round_2_starts,1,height_missing_diff,-0.1350144313589707
duration_round_2_starts,1,reach_missing_diff,0.2714742135278279
duration_round_2_starts,1,southpaw_diff,-0.17062815619046265
duration_round_2_starts,1,switch_diff,0.14346669670883538
duration_round_2_starts,1,striker_style_diff,-0.0555962886776843
duration_round_2_starts,1,grappler_style_diff,-0.14189171738250267
duration_round_2_starts,1,prior_dwcs_bouts_diff,-0.1351815909319205
duration_round_2_starts,1,prior_dwcs_wins_diff,-0.2693755120833633
duration_round_2_starts,1,prior_dwcs_win_pct_diff,-0.05177939165558814
duration_round_2_starts,1,prior_dwcs_finish_pct_diff,0.12349982175995933
