event_date,event_id,train_rows,test_rows,n,accuracy,brier,log_loss,auc
2024-08-28,600047774,342,5,5,0.8,0.17753861946671404,0.5319297678781165,0.8333333333333333
2024-09-04,600047775,347,5,5,0.6,0.2507293660502278,0.6949280117974478,0.5
2024-09-11,600047776,352,4,4,0.75,0.1648123172233785,0.4981823568204249,
2024-09-18,600047777,356,5,5,0.8,0.1731175351149081,0.534132020813612,1.0
2024-09-25,600047778,361,5,5,1.0,0.18577609549613205,0.5625351113845157,1.0
2024-10-02,600047779,366,5,5,0.8,0.19386535097482632,0.565395508327765,0.8333333333333333
2024-10-09,600047780,371,5,5,0.6,0.24027246048565573,0.6741372923553233,
2024-10-16,600047781,376,5,5,0.6,0.2795618394442008,0.7589746338053388,0.6666666666666667
2025-08-12,600055020,381,5,5,0.8,0.20343188151814667,0.5996302605786786,0.8333333333333333
2025-08-20,600055021,386,5,5,0.6,0.20148653580316803,0.5847244749667855,0.8333333333333333
2025-08-27,600055005,391,5,5,0.8,0.22547816371426582,0.643835270972797,0.8333333333333333
2025-09-03,600055006,396,5,5,0.4,0.2892841083688929,0.7824856310792414,0.75
2025-09-10,600055007,401,5,5,0.4,0.2592139700885132,0.7091098504918286,0.6666666666666667
2025-09-17,600055031,406,5,5,0.6,0.2628190986499964,0.7196968395232956,0.16666666666666669
2025-09-24,600055032,411,5,5,0.6,0.23099821355793257,0.6537642120630947,0.6666666666666666
