model,class,feature,coefficient_standardized
duration_goes_distance,1,prior_dwcs_td_landed_per15_diff,-0.022830689643731944
duration_goes_distance,1,prior_dwcs_td_attempted_per15_diff,0.17674449940638676
duration_goes_distance,1,prior_dwcs_td_accuracy_diff,0.15978957077496247
duration_goes_distance,1,prior_dwcs_kd_per15_diff,0.3134370375294605
duration_goes_distance,1,prior_dwcs_sub_attempts_per15_diff,-0.18648779048237904
duration_goes_distance,1,ext_available_diff,-0.08541773181779755
duration_goes_distance,1,ext_fights_diff,-0.07017587124863599
duration_goes_distance,1,ext_wins_diff,-0.0977948845182583
duration_goes_distance,1,ext_losses_diff,-0.003991771995075194
duration_goes_distance,1,ext_win_pct_diff,0.19424756412750557
duration_goes_distance,1,ext_finish_win_pct_diff,-0.34648635289817553
duration_goes_distance,1,ext_ko_win_pct_diff,-0.23958752048428128
duration_goes_distance,1,ext_sub_win_pct_diff,-0.1851385948270542
duration_goes_distance,1,ext_dec_win_pct_diff,0.06828476525373271
duration_goes_distance,1,ext_finish_loss_pct_diff,0.11614301899597498
duration_goes_distance,1,ext_ko_loss_pct_diff,0.005455617600846711
duration_goes_distance,1,ext_sub_loss_pct_diff,0.15127736679597745
duration_goes_distance,1,ext_recent3_win_pct_diff,-0.23322513234248382
duration_goes_distance,1,ext_recent5_win_pct_diff,-0.2125086212550576
duration_goes_distance,1,ext_recent3_finish_pct_diff,0.344501082451382
duration_goes_distance,1,ext_recent5_finish_pct_diff,0.05797114824804101
duration_goes_distance,1,ext_major_fights_diff,-0.06079799346528315
duration_goes_distance,1,ext_major_win_pct_diff,-0.06224993673742488
duration_goes_distance,1,ext_regional_fights_diff,-0.04922095401180834
duration_goes_distance,1,ext_regional_win_pct_diff,0.08325266492597838
duration_goes_distance,1,ext_org_diversity_diff,-0.0814509611157694
duration_goes_distance,1,ext_title_fights_diff,0.22921300282969073
duration_goes_distance,1,ext_elo_diff,0.351333305372887
duration_goes_distance,1,ext_avg_opp_elo_diff,0.016274089000715926
duration_goes_distance,1,ext_recent5_avg_opp_elo_diff,0.013055228686906402
duration_goes_distance,1,ext_best_win_opp_elo_diff,0.19271355305091542
duration_goes_distance,1,ext_days_since_last_diff,-0.16329191459527118
duration_goes_distance,1,ext_avg_duration_sec_diff,0.13384014925124788
duration_goes_distance,1,ext_recent5_avg_duration_sec_diff,-0.1288532249066527
duration_goes_distance,1,ext_r1_finish_win_pct_diff,0.2413511835171094
duration_goes_distance,1,ext_early_finish_win_pct_diff,-0.0616389165289361
duration_goes_distance,1,ext_multi_route_finisher_diff,0.3197308799540364
