event_date,event_id,fighter_a,fighter_b,both_histories_established,fighter_a_snapshot_date,fighter_b_snapshot_date,fighter_a_provenance,fighter_b_provenance,age_diff,height_diff,reach_diff,height_missing_diff,reach_missing_diff,southpaw_diff,switch_diff,striker_style_diff,grappler_style_diff,prior_dwcs_bouts_diff,prior_dwcs_wins_diff,prior_dwcs_win_pct_diff,prior_dwcs_finish_pct_diff,prior_dwcs_ko_win_pct_diff,prior_dwcs_sub_win_pct_diff,prior_dwcs_dec_win_pct_diff,prior_dwcs_avg_duration_diff,prior_dwcs_over25_rate_diff,prior_dwcs_stats_available_diff,prior_dwcs_sig_landed_pm_diff,prior_dwcs_sig_attempted_pm_diff,prior_dwcs_sig_accuracy_diff,prior_dwcs_td_landed_per15_diff,prior_dwcs_td_attempted_per15_diff,prior_dwcs_td_accuracy_diff,prior_dwcs_kd_per15_diff,prior_dwcs_sub_attempts_per15_diff,global_career_bouts_diff,global_career_wins_diff,global_career_losses_diff,global_career_win_pct_diff,global_recent3_win_pct_diff,global_recent5_win_pct_diff,global_career_finish_pct_diff,global_ko_win_pct_diff,global_sub_win_pct_diff,global_decision_win_pct_diff,global_finish_loss_pct_diff,global_avg_opp_win_pct_diff,global_avg_opp_elo_diff,global_quality_win_count_diff,global_elo_diff,global_major_bouts_diff,global_major_win_pct_diff,global_win_streak_diff,global_days_since_last_fight_diff,ext_available_diff,ext_fights_diff,ext_wins_diff,ext_losses_diff,ext_win_pct_diff,ext_finish_win_pct_diff,ext_ko_win_pct_diff,ext_sub_win_pct_diff,ext_dec_win_pct_diff,ext_finish_loss_pct_diff,ext_ko_loss_pct_diff,ext_sub_loss_pct_diff,ext_recent3_win_pct_diff,ext_recent5_win_pct_diff,ext_recent3_finish_pct_diff,ext_recent5_finish_pct_diff,ext_major_fights_diff,ext_major_win_pct_diff,ext_regional_fights_diff,ext_regional_win_pct_diff,ext_org_diversity_diff,ext_title_fights_diff,ext_elo_diff,ext_avg_opp_elo_diff,ext_recent5_avg_opp_elo_diff,ext_best_win_opp_elo_diff,ext_days_since_last_diff,ext_avg_duration_sec_diff,ext_recent5_avg_duration_sec_diff,ext_r1_finish_win_pct_diff,ext_early_finish_win_pct_diff,ext_multi_route_finisher_diff,ext_a_available,ext_b_available
2026-09-22,DWCS_S10_W7,Norbert Novenyi Jr.,Theo Haig,1,2026-09-16,2026-09-16,MMA Global career history + Sherdog current record/post-cutoff + ESPN prior DWCS,MMA Global career history + Sherdog current record/post-cutoff + ESPN prior DWCS,-3.118476080959905,-7.620000000000003,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,-1.0,0.0,-5.0,0.0,0.0,-50.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0340909090909091,0.0,0.0,-0.0999999999999999,0.4,-0.5,0.1,-1.0,0.2387625211758717,41.39075959485422,4.0,39.18970977773938,3.0,-0.1428571428571429,1.0,-27.0,0.0,5.0,4.0,1.0,-0.03383458646616544,-0.11764705882352944,0.4117647058823529,-0.5294117647058824,0.11764705882352941,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.1428571428571429,2.0,0.33333333333333337,-2.0,0.0,38.77003242622936,33.31529466238203,26.034079328485632,60.528413264038136,-27.0,101.54545454545456,-15.416666666666657,0.0904977375565611,-0.14479638009049778,1.0,1.0,1.0
2026-09-22,DWCS_S10_W7,Alvi Dasuyev,Jaden Ortega,1,2026-09-16,2026-09-16,MMA Global career history + Sherdog current record/post-cutoff + ESPN prior DWCS,MMA Global career history + Sherdog current record/post-cutoff + ESPN prior DWCS,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.1666666666666666,-0.1666666666666667,0.3333333333333333,-0.1666666666666666,0.0,0.249800242890305,86.0314343568241,5.0,142.78815045474175,4.0,1.0,11.0,-100.0,0.0,11.0,11.0,0.0,0.0,-0.0714285714285714,-0.5,0.42857142857142855,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,0.0,6.0,2.0,112.64466744225933,68.90394095091824,75.89720875315925,61.70008803781661,-100.0,336.09090909090907,420.5,0.04761904761904767,0.23809523809523808,1.0,1.0,1.0
2026-09-22,DWCS_S10_W7,Marcos Degli,Paris Moran,1,2026-09-16,2026-09-16,MMA Global career history + Sherdog current record/post-cutoff + ESPN prior DWCS,MMA Global career history + Sherdog current record/post-cutoff + ESPN prior DWCS,-4.271134930902068,-5.0800000000000125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.5000000000000001,0.3571428571428572,0.1428571428571429,-0.5,-0.3333333333333333,-0.1197780921179242,-12.234768804235728,6.0,173.15353082994352,12.0,1.0,15.0,114.0,0.0,14.0,14.0,1.0,0.23863636363636365,0.6947368421052631,0.4842105263157895,0.21052631578947367,-0.6947368421052632,-0.16666666666666669,-0.5,0.3333333333333333,0.33333333333333337,0.6,1.0,1.0,12.0,1.0,2.0,0.07499999999999996,4.0,2.0,147.90978525336027,-10.818174508450966,35.271221245958486,34.596828932770904,114.0,-355.1428571428571,-554.8,0.37894736842105264,0.5368421052631578,1.0,1.0,1.0
2026-09-22,DWCS_S10_W7,Piero Guaylupo,Callum Connor,1,2026-09-16,2026-09-16,MMA Global career history + Sherdog current record/post-cutoff + ESPN prior DWCS,MMA Global career history + Sherdog current record/post-cutoff + ESPN prior DWCS,,-7.620000000000003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2916666666666666,-0.125,-0.1666666666666666,0.0,-0.2355203619909502,-21.670673285824023,-1.0,98.4331137011493,0.0,0.0,9.0,-53.0,0.0,9.0,9.0,0.0,0.0,0.17307692307692313,0.17307692307692313,0.0,-0.17307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,9.0,0.0,4.0,0.0,82.39665738278654,-17.449331105478905,-12.449184688622381,18.323503771458945,-53.0,-49.75,147.66666666666669,0.21153846153846156,0.038461538461538436,0.0,1.0,1.0
2026-09-22,DWCS_S10_W7,Damian Piwowarczyk,Emilio Quissua,1,2026-09-16,2026-09-16,MMA Global career history + Sherdog current record/post-cutoff + ESPN prior DWCS,MMA Global career history + Sherdog current record/post-cutoff + ESPN prior DWCS,-0.3997344230203197,5.0800000000000125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,-0.2666666666666667,0.0,0.0,0.2840909090909091,-0.0795454545454545,0.3636363636363636,-0.2840909090909091,0.5,0.1698665195058344,49.84165544248504,7.0,44.39459530732006,21.0,-0.3199999999999999,-3.0,-42.0,0.0,18.0,10.0,8.0,-0.2857142857142857,0.25,-0.09999999999999998,0.35,-0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.19999999999999996,21.0,-0.31999999999999995,-3.0,0.0,-2.0,0.0,9.13399620057021,39.80971739939241,50.7126049441722,60.49745955055414,-42.0,-116.9375,-141.83333333333331,-0.04999999999999993,0.0,1.0,1.0,1.0
