event_date,event_id,fighter_a,fighter_b,winner_a,method3,a__cand_wins,b__cand_wins,a__cand_losses,b__cand_losses,a__cand_finish_win_pct,b__cand_finish_win_pct,a__cand_ko_win_pct,b__cand_ko_win_pct,a__cand_sub_win_pct,b__cand_sub_win_pct,a__cand_dec_win_pct,b__cand_dec_win_pct,a__cand_recent5_finish_pct,b__cand_recent5_finish_pct,a__cand_r1_finish_win_pct,b__cand_r1_finish_win_pct,a__cand_early_finish_win_pct,b__cand_early_finish_win_pct,a__cand_multi_route_finisher,b__cand_multi_route_finisher,a__cand_avg_duration_sec,b__cand_avg_duration_sec,a__cand_elo,b__cand_elo,a__opp_losses,b__opp_losses,a__opp_finish_loss_pct,b__opp_finish_loss_pct,a__opp_ko_loss_pct,b__opp_ko_loss_pct,a__opp_sub_loss_pct,b__opp_sub_loss_pct,a__opp_avg_duration_sec,b__opp_avg_duration_sec,a__opp_elo,b__opp_elo,a__elo_edge,b__elo_edge,a__experience_edge,b__experience_edge,a__ko_access,b__ko_access,a__sub_access,b__sub_access,a__decision_route,b__decision_route,a__finish_conversion_vs_vulnerability,b__finish_conversion_vs_vulnerability
2017-08-23,400972137,benito lopez,steven peterson,1,DEC,9.0,5.0,0.0,3.0,0.5555555555555556,0.8,0.3333333333333333,0.0,0.2222222222222222,0.8,0.4444444444444444,0.2,0.8,1.0,0.5555555555555556,0.2,0.5555555555555556,0.6,1.0,0.0,412.0,706.375,1597.6305148467206,1533.3268127662918,3.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,706.375,412.0,1533.3268127662918,1597.6305148467206,64.30370208042882,-64.30370208042882,1.0,-1.0,0.1111111111111111,0.0,0.0,0.0,0.29629629629629634,0.2,0.18518518518518517,0.0
2017-08-23,400972137,jordan espinosa,nick urso,1,SUB,11.0,11.0,5.0,4.0,0.7272727272727273,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.75,0.0,0.6363636363636364,0.36363636363636365,0.7272727272727273,0.45454545454545453,1.0,1.0,454.0,547.25,1565.1936519263688,1570.0820509000605,4.0,5.0,0.75,0.4,0.25,0.0,0.5,0.4,547.25,454.0,1570.0820509000605,1565.1936519263688,-4.888398973691665,4.888398973691665,1.0,-1.0,0.022727272727272728,0.0,0.3181818181818182,0.10909090909090909,0.06818181818181818,0.3272727272727272,0.5454545454545454,0.18181818181818182
2017-08-23,400972137,jp buys,joby sanchez,0,KO_TKO,0.0,11.0,0.0,2.0,0.0,0.7272727272727273,0.0,0.36363636363636365,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.5,0.0,0.18181818181818182,0.0,0.36363636363636365,0.0,1.0,0.0,576.1538461538462,1500.0,1596.255789587924,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,576.1538461538462,0.0,1596.255789587924,1500.0,-96.25578958792403,96.25578958792403,-13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
2017-08-30,400972138,casey kenney,adam antolin,0,DEC,7.0,13.0,1.0,3.0,0.7142857142857143,0.8461538461538461,0.14285714285714285,0.15384615384615385,0.5714285714285714,0.6923076923076923,0.2857142857142857,0.15384615384615385,0.5,0.6,0.42857142857142855,0.46153846153846156,0.5714285714285714,0.5384615384615384,1.0,1.0,639.8,392.06666666666666,1570.0493906374877,1604.044684447797,3.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,392.06666666666666,639.8,1604.044684447797,1570.0493906374877,-33.99529381030925,33.99529381030925,-6.0,6.0,0.0,0.0,0.38095238095238093,0.0,0.09523809523809525,0.15384615384615385,0.47619047619047616,0.0
2017-08-30,400972138,kelly velasco,lauren mueller,0,DEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,400972138,matt frevola,jose flores,1,SUB,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,391.5,1500.0,1533.413061323577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.5,0.0,1533.413061323577,1500.0,-33.41306132357704,33.41306132357704,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,400972138,allen crowder,don'tale mayes,1,KO_TKO,3.0,4.0,1.0,2.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.25,0.6666666666666666,0.25,0.0,0.0,493.25,716.5,1525.4059021418354,1521.7232018646187,2.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,716.5,493.25,1521.7232018646187,1525.4059021418354,3.6827002772167816,-3.6827002772167816,-2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2017-08-30,400972138,bevon lewis,elias urbina,1,KO_TKO,5.0,0.0,0.0,1.0,0.4,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.8,467.0,1556.4821144689038,1489.581731784653,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,467.0,763.8,1489.581731784653,1556.4821144689038,66.90038268425087,-66.90038268425087,4.0,-4.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2018-06-13,401033270,greg hardy,austen lane,1,KO_TKO,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.5,57.0,1523.585699413623,1488.414300586377,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,57.0,35.5,1488.414300586377,1523.585699413623,35.171398827245866,-35.171398827245866,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-06-13,401033270,sean lally,chris curtis,0,KO_TKO,2.0,5.0,1.0,1.0,0.5,0.4,0.5,0.2,0.0,0.2,0.5,0.6,0.5,0.5,0.5,0.0,0.5,0.2,0.0,1.0,490.6666666666667,937.5,1513.0965721657328,1553.0906364357763,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,937.5,490.6666666666667,1553.0906364357763,1513.0965721657328,-39.99406427004351,39.99406427004351,-3.0,3.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.4
