event_date,event_id,bout_key,fighter_a_id,fighter_b_id,fighter_a,fighter_b,winner_a,winner_name,method,finish_round,duration_minutes,age_diff,height_diff,reach_diff,height_missing_diff,reach_missing_diff,southpaw_diff,switch_diff,striker_style_diff,grappler_style_diff,prior_dwcs_bouts_diff,prior_dwcs_wins_diff,prior_dwcs_win_pct_diff,prior_dwcs_finish_pct_diff,prior_dwcs_ko_win_pct_diff,prior_dwcs_sub_win_pct_diff,prior_dwcs_dec_win_pct_diff,prior_dwcs_avg_duration_diff,prior_dwcs_over25_rate_diff,prior_dwcs_stats_available_diff,prior_dwcs_sig_landed_pm_diff,prior_dwcs_sig_attempted_pm_diff,prior_dwcs_sig_accuracy_diff,prior_dwcs_td_landed_per15_diff,prior_dwcs_td_attempted_per15_diff,prior_dwcs_td_accuracy_diff,prior_dwcs_kd_per15_diff,prior_dwcs_sub_attempts_per15_diff
2024-09-04,600047775,600047775|5085318|5157667,5085318,5157667,gauge young,quillan salkilld,0,quillan salkilld,DEC-UNA,3,15.0,-0.5448434943907117,-7.6200000000000045,-12.699999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,600047775,600047775|5120304|5172335,5172335,5120304,dorian ramos,austin bashi,0,austin bashi,SUBMISSION,2,8.25,7.745538922770489,5.0800000000000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,600047775,600047775|5211222|5211223,5211223,5211222,yuneisy duben,shannon clark,1,yuneisy duben,KO-TKO,1,1.22,-4.002820044217195,-2.539999999999992,1.2699999999999818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,600047776,600047776|4239113|4690484,4690484,4239113,corinne laframboise,nicolle caliari,0,nicolle caliari,SUBMISSION,1,4.75,7.447107059008744,2.539999999999992,7.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,600047776,600047776|5149815|5224461,5224461,5149815,taiga iwasaki,yousri belgaroui,0,yousri belgaroui,KO-TKO,3,12.57,-5.02132145081692,-10.160000000000025,-15.240000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-1.0,-1.0,-3.2,-6.533333333333333,-0.4897959183673469,-2.0,-8.0,-0.25,0.0,-1.0
2024-09-11,600047776,600047776|5212850|5212853,5212853,5212850,otari tanzilovi,josias musasa,0,josias musasa,DEC-SPLT,3,15.0,0.5037748892858858,5.0800000000000125,-10.159999999999997,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,600047776,600047776|5216713|5228275,5228275,5216713,phil latu,navajo stirling,0,navajo stirling,KO-TKO,2,7.35,6.721561702156784,-2.539999999999992,-7.6200000000000045,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,600047777,600047777|4935217|5074129,4935217,5074129,dylan mantello,ahmad hassanzada,0,ahmad hassanzada,SUBMISSION,3,12.68,4.002820044217199,0.0,-5.0800000000000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.11,0.0,0.0,6.820019428431824,12.696538365335954,0.12107279693486589,2.722307213532426,-6.042300465933351,0.7777777777777778,0.0,5.2264808362369335
2024-09-18,600047777,600047777|5144797|5215272,5215272,5144797,aaron tau,elijah smith,0,elijah smith,DEC-UNA,3,15.0,9.040568937076053,-12.699999999999989,-12.700000000000017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,600047777,600047777|5212856|5212857,5212857,5212856,arthur lopes,tallison teixeira,0,tallison teixeira,KO-TKO,1,1.95,6.800961005359454,-12.699999999999989,-13.969999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,600047777,600047777|5218420|5218421,5218421,5218420,ateba gautier,yura naito,1,ateba gautier,KO-TKO,2,9.0,-5.9549477402000015,10.159999999999997,17.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,600047777,600047777|5218815|5218816,5218815,5218816,benjamin bennett,joey hart,1,benjamin bennett,DEC-SPLT,3,15.0,3.129427708987862,-7.6200000000000045,-15.240000000000009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,600047778,600047778|4047571|5216851,5216851,4047571,danylo voievodkin,bailey schoenfelder,1,danylo voievodkin,SUBMISSION,1,1.22,-2.822782124205151,2.539999999999992,5.0800000000000125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,600047778,600047778|4082400|5153082,5153082,4082400,daniel frunza,vadym kutsyi,1,daniel frunza,KO-TKO,2,8.5,-2.7379070069885074,2.539999999999992,5.079999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,600047778,600047778|5075992|5142277,5142277,5075992,rose conceição,alexia thainara,0,alexia thainara,DEC-UNA,3,15.0,-1.4784697837737966,2.539999999999992,-5.0800000000000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,600047778,600047778|5145681|5222338,5145681,5222338,kevin vallejos,cam teague,1,kevin vallejos,KO-TKO,1,2.38,-3.8166423677419807,-7.6200000000000045,-2.539999999999992,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,4.733333333333333,10.6,0.44654088050314467,0.0,1.0,0.0,0.0,0.0
2024-09-25,600047778,600047778|5216849|5220883,5220883,5216849,francesco mazzeo,kevin christian,0,kevin christian,SUBMISSION,2,9.28,-2.6721972388207824,-10.159999999999997,-12.699999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02,600047779,600047779|4050996|5130607,4050996,5130607,torrez finney,abdellah er-ramy,1,torrez finney,KO-TKO,1,4.17,-2.0944988603462065,-10.159999999999997,2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.5,0.5,11.36,0.5,1.0,1.540492957746479,2.8609154929577465,0.5384615384615384,11.223591549295776,16.505281690140848,0.68,0.0,1.3204225352112677
2024-10-02,600047779,600047779|4503229|5235875,5235875,4503229,xavier franklin,david martinez,0,david martinez,DEC-UNA,3,15.0,2.800878868149244,2.539999999999992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02,600047779,600047779|4571450|5125484,4571450,5125484,alberto montes,carlos calderon,1,alberto montes,SUBMISSION,2,7.63,1.6975023443328752,-10.159999999999997,-5.0800000000000125,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02,600047779,600047779|5081274|5213352,5213352,5081274,diyar nurgozhay,bartosz szewczyk,1,diyar nurgozhay,KO-TKO,2,8.53,0.40794814404128843,-5.079999999999984,2.5400000000000205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02,600047779,600047779|5149961|5150152,5150152,5149961,christien savoie,jacobe smith,0,jacobe smith,KO-TKO,2,7.92,3.3840530606377968,-7.6200000000000045,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,600047780,600047780|4896556|5212748,4896556,5212748,vanilto antunes,islam dulatov,0,islam dulatov,KO-TKO,1,2.73,3.59487190017591,-7.6200000000000045,-7.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,600047780,600047780|5001017|5218814,5218814,5001017,anthony drilich,sean gauci,0,sean gauci,DEC-UNA,3,15.0,2.5599430515342547,0.0,2.539999999999992,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,600047780,600047780|5193167|5212351,5193167,5212351,chasen blair,kody steele,0,kody steele,KO-TKO,2,9.12,-3.4826177128893825,2.5400000000000205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,600047780,600047780|5217455|5217935,5217455,5217935,islem masraf,artem vakhitov,0,artem vakhitov,KO-TKO,1,4.38,-5.177382150215266,-2.539999999999992,-2.539999999999992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,600047780,600047780|5218817|5218818,5218818,5218817,lucas camacho,mario pinto,0,mario pinto,KO-TKO,1,1.72,5.243091918382991,-2.5400000000000205,2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,600047781,600047781|5057385|5213179,5213179,5057385,yadier del valle,antonio monteiro,1,yadier del valle,DEC-UNA,3,15.0,-1.075997453746485,5.079999999999984,-2.5400000000000205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,600047781,600047781|5134399|5147552,5147552,5134399,heraldo souza,nick klein,0,nick klein,SUBMISSION,1,0.62,0.7310211708659295,-5.079999999999984,-10.160000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,600047781,600047781|5195917|5218137,5195917,5218137,nick piccininni,luis gurule,0,luis gurule,DEC-SPLT,3,15.0,-3.0828832898690592,2.539999999999992,5.079999999999984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,5.066666666666666,7.333333333333333,0.6909090909090909,0.0,5.0,0.0,0.0,0.0
2024-10-16,600047781,600047781|5218668|5236142,5236142,5218668,jonathan micallef,mohamed ado,1,jonathan micallef,SUBMISSION,1,3.02,1.163610477970117,2.539999999999992,2.5400000000000205,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,600047781,600047781|5223853|5223854,5223853,5223854,leslie hernandez,julieta martinez,0,julieta martinez,DEC-SPLT,3,15.0,6.710610074128834,5.0800000000000125,6.350000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-12,600055020,600055020|5147207|5282842,5282842,5147207,chris ewert,yuri panferov,0,yuri panferov,DEC-UNA,3,15.0,2.981580730610485,-2.539999999999992,6.349999999999994,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.720000000000001,0.0,-1.0,-0.9067357512953367,-1.5544041450777202,-0.5833333333333334,-13.60103626943005,-21.37305699481865,-0.6363636363636364,0.0,-3.8860103626943
2025-08-12,600055020,600055020|5149437|5296753,5149437,5296753,murtaza talha,baisangur susurkaev,0,baisangur susurkaev,KO-TKO,1,3.07,4.498381212482116,-5.0800000000000125,-12.699999999999989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77,0.0,1.0,4.912998976458547,8.393039918116685,0.5853658536585366,0.0,7.676560900716479,0.0,0.0,0.0
2025-08-12,600055020,600055020|5264471|5290957,5290957,5264471,ty miller,jimmy drago,1,ty miller,DEC-UNA,3,15.0,-5.292374244508785,10.159999999999997,15.240000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-12,600055020,600055020|5265556|5279283,5265556,5279283,radley da silva,george mangos,1,radley da silva,DEC-UNA,3,15.0,8.164438694839731,-2.5400000000000205,2.539999999999992,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-12,600055020,600055020|5287881|5287948,5287881,5287948,ilian bouafia,neemias santana,1,ilian bouafia,DEC-UNA,3,15.0,-0.3449762828805518,7.6200000000000045,5.0800000000000125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,600055021,600055021|4049391|5220468,4049391,5220468,josh hokit,guilherme uriel,1,josh hokit,KO-TKO,2,6.1,-0.7310211708659331,0.0,-2.5400000000000205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,600055021,600055021|4694832|5296762,5296762,4694832,brandon holmes,cam rowston,0,cam rowston,KO-TKO,1,2.97,-2.0479544412274038,-2.539999999999992,-10.159999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-1.0,-1.0,-1.8666666666666667,-3.533333333333333,-0.5283018867924528,-10.0,-14.0,-0.7142857142857143,0.0,0.0
2025-08-20,600055021,600055021|4969974|5219928,4969974,5219928,jose delano,manuel exposito,1,jose delano,DEC-UNA,3,15.0,3.657843761336647,2.539999999999992,5.0800000000000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,600055021,600055021|5212852|5292169,5292169,5212852,kaushik saikumar,louis lee scott,0,louis lee scott,KO-TKO,3,12.33,2.209490954639726,5.0800000000000125,2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,600055021,600055021|5290789|5290796,5290796,5290789,ramiro jimenez,tommy cuozzi,1,ramiro jimenez,KO-TKO,1,2.88,0.6215048905863902,0.0,5.079999999999984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,600055005,600055005|4413642|5302831,5302831,4413642,donte johnson,darion abbey,1,donte johnson,KO-TKO,1,1.07,-5.913879135095176,-15.240000000000009,-17.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,600055005,600055005|4915407|5099679,4915407,5099679,damon wilson,marcio barbosa,0,marcio barbosa,KO-TKO,1,4.23,5.06239005592175,7.6200000000000045,-3.8100000000000023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,600055005,600055005|5085291|5180489,5085291,5180489,manoel sousa,cristian perez,1,manoel sousa,KO-TKO,3,13.0,2.2012772336187574,0.0,-5.079999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,600055005,600055005|5216997|5291085,5291085,5216997,ryan gandra,trent miller,1,ryan gandra,KO-TKO,1,2.85,0.4818716332299786,5.079999999999984,6.349999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,600055005,600055005|5220971|5291025,5220971,5291025,alik lorenz,abdul-rakhman yakhyaev,0,abdul-rakhman yakhyaev,KO-TKO,1,0.5,3.9398481830564656,0.0,-1.2700000000000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,600055006,600055006|4063786|5124146,4063786,5124146,mandel nallo,samuel silva,1,mandel nallo,KO-TKO,1,3.48,6.43681937342998,0.0,6.349999999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,600055006,600055006|4629138|5228596,4629138,5228596,jean-paul lebosnoyani,jack congdon,1,jean-paul lebosnoyani,KO-TKO,1,1.13,-1.6865507163049216,-7.6200000000000045,-8.890000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,600055006,600055006|4977642|5216978,4977642,5216978,theo haig,cezary oleksiejczuk,0,cezary oleksiejczuk,KO-TKO,1,0.6,3.370363525602855,-2.539999999999992,5.079999999999984,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,600055006,600055006|5150021|5200305,5150021,5200305,eduardo chapolin,an tuan ho,1,eduardo chapolin,DEC-UNA,3,15.0,4.846095402369659,2.5400000000000205,1.2700000000000102,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.0,-1.0,-4.132231404958678,-11.15702479338843,-0.37037037037037035,0.0,0.0,0.0,0.0,0.0
2025-09-03,600055006,600055006|5212849|5295176,5212849,5295176,tommy mcmillen,david mgoyan,1,tommy mcmillen,DEC-MAJ,3,15.0,6.527170304660601,7.6200000000000045,8.890000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-10,600055007,600055007|4958170|5222338,5222338,4958170,cam teague,lerryan douglas,0,lerryan douglas,KO-TKO,1,0.6,-2.800878868149244,0.0,-7.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,1.0,5.882352941176471,21.42857142857143,0.27450980392156865,0.0,0.0,0.0,0.0,0.0
2025-09-10,600055007,600055007|5157674|5278269,5278269,5157674,carol foro,shanelle dyer,1,carol foro,DEC-UNA,3,15.0,4.090433068440831,-10.159999999999997,-8.889999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-10,600055007,600055007|5193167|5293557,5193167,5293557,chasen blair,samuel sanches,0,samuel sanches,KO-TKO,1,2.02,4.290300279950991,0.0,-8.889999999999986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12,0.0,1.0,5.2631578947368425,13.377192982456142,0.39344262295081966,0.0,1.6447368421052633,0.0,0.0,0.0
2025-09-10,600055007,600055007|5239615|5292023,5292023,5239615,anthony guarascio,steven asplund,0,steven asplund,KO-TKO,1,0.27,4.3833891181885996,-7.6200000000000045,-15.240000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-10,600055007,600055007|5292014|5307524,5307524,5292014,freddy vidal,felipe franco,1,freddy vidal,SUBMISSION,3,14.8,6.658589840996051,5.0800000000000125,8.890000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,600055031,600055031|5086848|5282412,5086848,5282412,raphael uchegbu,cody chovancek,0,cody chovancek,KO-TKO,3,10.17,2.9377742184986673,2.539999999999992,15.23999999999998,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,600055031,600055031|5109011|5293566,5293566,5109011,in soo hwang,paddy mccorry,0,paddy mccorry,DEC-UNA,3,15.0,3.890565856930671,-10.159999999999997,2.5400000000000205,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,600055031,600055031|5236383|5307813,5236383,5307813,hecher sosa,mackson lee,1,hecher sosa,DEC-UNA,3,15.0,3.3676256185958664,-12.699999999999989,-12.699999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,600055031,600055031|5307810|5307811,5307811,5307810,mahamed aly,iwo baraniewski,0,iwo baraniewski,KO-TKO,1,0.33,4.857047030397613,7.6200000000000045,11.430000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,600055031,600055031|5307814|5307815,5307814,5307815,tommy gantt,adam livingston,1,tommy gantt,SUBMISSION,1,2.78,8.597028001943912,-7.6200000000000045,11.429999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,600055032,600055032|4687104|5277050,5277050,4687104,justice torres,javier reyes,0,javier reyes,KO-TKO,1,2.53,-4.024723300273106,-5.0800000000000125,-16.50999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,600055032,600055032|4916608|5308768,5308768,4916608,murtazali magomedov,brahyam zurcher,1,murtazali magomedov,KO-TKO,1,1.62,-3.4607144568334753,2.539999999999992,1.2699999999999818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,600055032,600055032|5264925|5282616,5264925,5282616,mantas kondratavičius,djani barbir,1,mantas kondratavičius,KO-TKO,1,1.1,-1.9357002539408725,0.0,-8.889999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,600055032,600055032|5308769|5308770,5308770,5308769,sofia montenegro,jeisla chaves,0,jeisla chaves,DEC-SPLT,3,15.0,-2.3710274680520484,5.079999999999984,-1.2700000000000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,600055032,600055032|5308871|5308872,5308871,5308872,rafael tobias,jair de oliveira,1,rafael tobias,SUBMISSION,1,3.77,-6.861194959513199,10.159999999999997,12.699999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
